FILENAME,Dataset,Nb inputs,Fq DKO,Fq DKN,Fq TOT,% DKO,% DKN,% TOT,Nb names,Modal name,Fq modal name,% Name Agreement (/Fq inputs),% Name Agreement (/Fq names),Nb diff names,H-value,Familiarity Nb inputs,Familiarity Mean,Familiarity StDev,Visual complexity Nb inputs,Visual complexity Mean,Visual complexity StDev,Nb categories (answer1),Nb categories (answer2),Nb categories (all answers),Modal category,Fq (answer1),Fq (answer2),% Category Agreement,% Category Agreement (all answers),Hcat-value
doghouse,BOSS-2014 (v.2),42,0,0,1,0,0,0.023809523809523808,41,Dog House,40,0.9523809523809523,0.975609756097561,2,0.16542703399626696,42,4.5,0.7730206825239258,42,2.238095238095238,1.1001003016249509,33,3,36,Building infrastructure,27,1,0.8181818181818182,0.7777777777777778,1.0328194963762214
donotentersign,BOSS-2014 (v.2),42,0,1,1,0,0.023809523809523808,0.023809523809523808,40,Do not enter Sign,13,0.30952380952380953,0.325,13,3.050012688162332,42,4.5,0.8903274267533648,42,1.4285714285714286,0.6678270969037459,32,2,34,Building infrastructure,14,0,0.4375,0.4117647058823529,2.1711796919474975
dormer,BOSS-2014 (v.2),42,0,3,0,0,0.07142857142857142,0,39,window,32,0.7619047619047619,0.8205128205128205,8,1.1828381162981454,42,4.5,0.8039536450658298,42,2.4523809523809526,1.0865560035712065,32,0,32,Building infrastructure,29,0,0.90625,0.90625,0.4488644887230293
electricguitar01,BOSS-2014 (v.2),42,0,0,0,0,0,0,42,Electric Guitar,26,0.6190476190476191,0.6190476190476191,3,1.0872033369264706,42,4.5,0.7730206825239258,42,2.642857142857143,1.2458991967098985,33,0,33,Musical instrument,33,0,1,1,0
electrictoothbrush01c,BOSS-2014 (v.2),42,0,0,0,0,0,0,42,Electric toothbrush,29,0.6904761904761905,0.6904761904761905,5,1.2470619511698742,42,4.5,0.8039536450658298,42,2.1904761904761907,0.9687330231549802,33,2,35,Skincare & bathroom item,31,1,0.9393939393939394,0.9142857142857143,0.32984607020714635
eyechart,BOSS-2014 (v.2),42,0,4,2,0,0.09523809523809523,0.047619047619047616,36,eye chart,17,0.40476190476190477,0.4722222222222222,15,2.9200182429539026,42,4.5,0.8337397382993761,42,2.3095238095238093,1.1579648934839222,32,0,32,Medical instrument & accessory,23,0,0.71875,0.71875,1.373689844084022
firealarm,BOSS-2014 (v.2),42,0,0,0,0,0,0,42,fire alarm,18,0.42857142857142855,0.42857142857142855,8,2.28416043512815,42,4.5,0.7407971974871922,42,1.7857142857142858,1.0008707010791884,32,1,33,Building infrastructure,10,0,0.3125,0.30303030303030304,2.77520470625279
fireplace,BOSS-2014 (v.2),42,0,0,0,0,0,0,42,Fireplace,36,0.8571428571428571,0.8571428571428571,5,0.8477415286338384,42,4.5,0.8039536450658298,42,2.1666666666666665,1.0339756723718942,33,0,33,Building infrastructure,23,0,0.696969696969697,0.696969696969697,1.297376984093359
kiddiepool,BOSS-2014 (v.2),42,0,0,0,0,0,0,42,kiddie pool,11,0.2619047619047619,0.2619047619047619,10,2.8070061652075444,42,4.5,0.7730206825239258,42,1.8571428571428572,0.8136466714264521,32,3,35,Outdoor activity & sport item,25,2,0.78125,0.7714285714285715,1.009186086912346
lunchbag,BOSS-2014 (v.2),42,0,1,0,0,0.023809523809523808,0,41,Lunch bag,17,0.40476190476190477,0.4146341463414634,8,2.0686467671169373,42,4.5,0.6717287489717274,42,2.3095238095238093,0.9750070728472727,33,0,33,Stationary & school supply,12,0,0.36363636363636365,0.36363636363636365,2.466859270086889
pigeon,BOSS-2014 (v.2),42,0,0,0,0,0,0,42,Pigeon,33,0.7857142857142857,0.7857142857142857,3,0.8574363289971182,42,4.5,0.7407971974871922,42,2.9761904761904763,1.422606594884729,33,0,33,Bird,33,0,1,1,0
recorder04,BOSS-2014 (v.2),42,0,0,1,0,0,0.023809523809523808,41,Recorder,21,0.5,0.5121951219512195,2,0.9995708393473225,42,4.5,0.7071067811865476,42,2.0476190476190474,0.9093653898798139,33,0,33,Musical instrument,30,0,0.9090909090909091,0.9090909090909091,0.5229784263810124
snowboard,BOSS-2014 (v.2),42,0,0,0,0,0,0,42,Snowboard,40,0.9523809523809523,0.9523809523809523,3,0.3238144752669867,42,4.5,0.7730206825239258,42,2.2857142857142856,1.0426447208600265,33,0,33,Outdoor activity & sport item,32,0,0.9696969696969697,0.9696969696969697,0.19590927087360496
watercolorpaintset,BOSS-2014 (v.2),41,0,1,0,0,0.024390243902439025,0,40,Paint,11,0.2682926829268293,0.275,16,3.476223461991671,41,4.487804878048781,0.7785226785236317,41,2.073170731707317,1.0341722270115126,33,1,34,Gamestoy & entertainment,18,0,0.5454545454545454,0.5294117647058824,1.520820453454355
africanelephant,BOSS-2014 (v.2),42,0,0,0,0,0,0,42,elephant,40,0.9523809523809523,0.9523809523809523,2,0.2761954276479391,42,4.476190476190476,0.993591544829094,42,2.9523809523809526,1.5133935530646376,33,0,33,Mammal,33,0,1,1,0
blackolive,BOSS-2014 (v.2),42,1,0,1,0.023809523809523808,0,0.023809523809523808,40,Olives,24,0.5714285714285714,0.6,7,1.7388452815760613,42,4.476190476190476,0.993591544829094,42,2.0476190476190474,0.9358022761866653,33,0,33,Food,31,0,0.9393939393939394,0.9393939393939394,0.39045213081320695
bowlofcereal,BOSS-2014 (v.2),42,0,3,0,0,0.07142857142857142,0,39,Cereal,17,0.40476190476190477,0.4358974358974359,6,1.8931044697753465,42,4.476190476190476,0.7066960307707161,42,2.4047619047619047,1.1056291401670486,33,5,38,Food,32,1,0.9696969696969697,0.868421052631579,0.19590927087360496
cashregister01,BOSS-2014 (v.2),42,0,0,1,0,0,0.023809523809523808,41,cash register,38,0.9047619047619048,0.926829268292683,4,0.49361918728012644,42,4.476190476190476,0.8035923987456073,42,2.6666666666666665,1.1617200591945371,33,1,34,Electronic device & accessory,27,0,0.8181818181818182,0.7941176470588235,1.0328194963762214
cat,BOSS-2014 (v.2),42,0,0,0,0,0,0,42,cat,37,0.8809523809523809,0.8809523809523809,4,0.6898254696731742,42,4.476190476190476,0.833391403319351,42,2.857142857142857,1.5233376156614786,32,0,32,Feline,30,0,0.9375,0.9375,0.3997900666170139
dolphin01,BOSS-2014 (v.2),42,0,0,0,0,0,0,42,dolphin,41,0.9761904761904762,0.9761904761904762,2,0.1623261801753929,42,4.476190476190476,0.7726449737860468,42,2.8333333333333335,1.4127756224360586,33,0,33,Sea mammal,25,0,0.7575757575757576,0.7575757575757576,1.1139079006067891
doormat,BOSS-2014 (v.2),42,0,0,1,0,0,0.023809523809523808,41,Rug,12,0.2857142857142857,0.2926829268292683,9,2.6617148091795273,42,4.476190476190476,0.916996561902623,42,2.0476190476190474,1.1032630306279143,33,2,35,Household article & cleaner,12,0,0.36363636363636365,0.34285714285714286,2.203527272029531
entrancegate,BOSS-2014 (v.2),42,0,0,1,0,0,0.023809523809523808,41,gate,29,0.6904761904761905,0.7073170731707317,8,1.6406928860076806,42,4.476190476190476,0.7404051375510322,42,2.380952380952381,1.0809296123917653,31,1,32,Building infrastructure,28,1,0.9032258064516129,0.90625,0.4586858162005403
handcuffs,BOSS-2014 (v.2),42,0,0,0,0,0,0,42,handcuffs,42,1,1,1,0,42,4.476190476190476,0.7404051375510322,42,2.238095238095238,1.1001003016249509,33,0,33,War related weapon & item,23,0,0.696969696969697,0.696969696969697,1.6263088923440667
handrail,BOSS-2014 (v.2),42,0,3,0,0,0.07142857142857142,0,39,Railing,20,0.47619047619047616,0.5128205128205128,12,2.5468614528533373,42,4.476190476190476,0.8621610748180848,42,1.6904761904761905,0.7804968785767568,33,0,33,Building infrastructure,25,0,0.7575757575757576,0.7575757575757576,1.0563280663676944
lamppost01,BOSS-2014 (v.2),42,0,0,1,0,0,0.023809523809523808,41,Lamp post,13,0.30952380952380953,0.3170731707317073,10,2.703045363422114,42,4.476190476190476,0.9432195833135089,42,2.5,0.969032708552143,32,1,33,Building infrastructure,19,1,0.59375,0.6060606060606061,1.8024917740667208
mrpotatohead,BOSS-2014 (v.2),42,0,1,0,0,0.023809523809523808,0,41,Mr. Potato Head,31,0.7380952380952381,0.7560975609756098,6,1.3006014406142643,42,4.476190476190476,0.833391403319351,42,2.619047619047619,1.324301582194913,33,0,33,Gamestoy & entertainment,30,0,0.9090909090909091,0.9090909090909091,0.5835844869870731
record,BOSS-2014 (v.2),42,0,2,1,0,0.047619047619047616,0.023809523809523808,39,record,19,0.4523809523809524,0.48717948717948717,7,2.074121506851763,42,4.476190476190476,0.8621610748180848,42,1.6428571428571428,0.8211065874017601,33,1,34,Musical instrument,17,1,0.5151515151515151,0.5294117647058824,1.6159591873687869
seagull,BOSS-2014 (v.2),42,0,0,0,0,0,0,42,Seagull,30,0.7142857142857143,0.7142857142857143,6,1.3159669973441042,42,4.476190476190476,0.8900012397386609,42,2.761904761904762,1.393530764177267,33,0,33,Bird,32,0,0.9696969696969697,0.9696969696969697,0.19590927087360496
smokedetector02,BOSS-2014 (v.2),42,2,1,2,0.047619047619047616,0.023809523809523808,0.047619047619047616,37,Smoke detector,20,0.47619047619047616,0.5405405405405406,5,1.7574864896048545,42,4.476190476190476,0.916996561902623,42,2.0238095238095237,1.0473682521046936,33,2,35,Electronic device & accessory,13,1,0.3939393939393939,0.4,2.378332927941441
towelrack,BOSS-2014 (v.2),42,0,5,1,0,0.11904761904761904,0.023809523809523808,36,Towel rack,17,0.40476190476190477,0.4722222222222222,13,2.753351576287236,42,4.476190476190476,0.7726449737860468,42,1.6428571428571428,0.8502920178852924,33,2,35,Skincare & bathroom item,19,1,0.5757575757575758,0.5714285714285714,1.8980293243829423
weddingcake,BOSS-2014 (v.2),42,0,1,0,0,0.023809523809523808,0,41,wedding cake,24,0.5714285714285714,0.5853658536585366,6,1.5003613618585243,42,4.476190476190476,0.833391403319351,42,2.5238095238095237,1.0646903875636802,33,5,38,Food,27,2,0.8181818181818182,0.7631578947368421,0.9116073751641002
bowrake,BOSS-2014 (v.2),41,0,2,3,0,0.04878048780487805,0.07317073170731707,36,rake,31,0.7560975609756098,0.8611111111111112,4,0.7717313035490733,40,4.475,0.8161039400870711,40,1.75,0.9540735874430285,33,1,34,Hand labour tool & accessory,25,0,0.7575757575757576,0.7352941176470589,1.0563280663676944
bowlingpin,BOSS-2014 (v.2),42,0,1,0,0,0.023809523809523808,0,41,bowling pin,41,0.9761904761904762,1,1,0,41,4.463414634146342,0.977178616620569,41,1.6097560975609757,0.8024353176576852,33,1,34,Gamestoy & entertainment,18,1,0.5454545454545454,0.5588235294117647,0.9940302114769566
dartboard,BOSS-2014 (v.2),42,0,4,0,0,0.09523809523809523,0,38,dart board,38,0.9047619047619048,1,1,0,41,4.463414634146342,0.8688371819739813,41,2.7560975609756095,1.260565107498975,33,1,34,Gamestoy & entertainment,29,0,0.8787878787878788,0.8529411764705882,0.7146532448524052
powerline,BOSS-2014 (v.2),42,0,5,7,0,0.11904761904761904,0.16666666666666666,30,Power lines,9,0.21428571428571427,0.3,17,3.5022584126945984,41,4.463414634146342,0.8688371819739813,41,2.8292682926829267,1.1380342487023458,32,2,34,Building infrastructure,26,2,0.8125,0.8235294117647058,0.9308927290103627
cementtruck,BOSS-2014 (v.2),42,0,0,2,0,0,0.047619047619047616,40,Cement truck,16,0.38095238095238093,0.4,4,1.8709505944546687,42,4.4523809523809526,0.8323455237146722,42,3.261904761904762,1.5781978578471572,33,2,35,Vehicle,31,1,0.9393939393939394,0.9142857142857143,0.39045213081320695
christmaswreath,BOSS-2014 (v.2),42,0,0,6,0,0,0.14285714285714285,36,wreath,19,0.4523809523809524,0.5277777777777778,4,1.391769677435796,42,4.4523809523809526,0.8890219606160513,42,2.5476190476190474,1.130559562564657,33,0,33,Decoration & gift accessory,33,0,1,1,0
cleaver02,BOSS-2014 (v.2),42,0,0,0,0,0,0,42,Butcher knife,14,0.3333333333333333,0.3333333333333333,5,2.0956154131388085,42,4.4523809523809526,0.7392277101362054,42,1.7380952380952381,0.7981540840764962,32,0,32,Kitchen & utensil,29,0,0.90625,0.90625,0.5974547231656377
diploma01,BOSS-2014 (v.2),42,0,0,0,0,0,0,42,Diploma,14,0.3333333333333333,0.3333333333333333,15,3.257377020745267,42,4.4523809523809526,0.9160461419942153,42,1.8095238095238095,0.8621610748180848,33,3,36,Stationary & school supply,15,1,0.45454545454545453,0.4444444444444444,1.509205775567614
doubledoors,BOSS-2014 (v.2),42,0,2,0,0,0.047619047619047616,0,40,Doors,22,0.5238095238095238,0.55,7,1.9912553176677548,42,4.4523809523809526,0.7392277101362054,42,2.2142857142857144,1.0484765786075063,33,1,34,Building infrastructure,19,0,0.5757575757575758,0.5588235294117647,1.5293991111592897
grandpiano,BOSS-2014 (v.2),42,0,0,0,0,0,0,42,Piano,23,0.5476190476190477,0.5476190476190477,2,0.9934472383802024,42,4.4523809523809526,0.9927144592868183,42,3.5714285714285716,1.3993527622833728,33,1,34,Musical instrument,33,0,1,0.9705882352941176,0
horse,BOSS-2014 (v.2),42,0,0,0,0,0,0,42,horse,42,1,1,1,0,42,4.4523809523809526,0.8323455237146722,42,2.880952380952381,1.5334065528142578,32,0,32,Mammal,32,0,1,1,0
makiroll,BOSS-2014 (v.2),42,0,0,0,0,0,0,42,Sushi,34,0.8095238095238095,0.8095238095238095,5,0.9974751114228471,42,4.4523809523809526,0.8323455237146722,42,3.0238095238095237,1.239356545050997,33,1,34,Food,33,0,1,0.9705882352941176,0
tent,BOSS-2014 (v.2),42,0,0,0,0,0,0,42,tent,38,0.9047619047619048,0.9047619047619048,4,0.5965734820440876,42,4.4523809523809526,0.7715167498104599,42,2.142857142857143,1.0722992977579187,32,2,34,Outdoor activity & sport item,21,2,0.65625,0.6764705882352942,1.226000284645788
chocolatechip,BOSS-2014 (v.2),42,4,0,0,0.09523809523809523,0,0,38,Hershey kisses,19,0.4523809523809524,0.5,8,2.067675191263434,40,4.45,0.9857965671450024,41,1.7560975609756098,1.0435633139603473,32,1,33,Food,29,0,0.90625,0.8787878787878788,0.5349547231656377
turnstile,BOSS-2014 (v.2),42,1,9,5,0.023809523809523808,0.21428571428571427,0.11904761904761904,27,Turnstile,22,0.5238095238095238,0.8148148148148148,6,1.1212765536441893,40,4.45,0.9594335935919797,41,2.2195121951219514,1.037116076482069,33,2,35,Building infrastructure,29,0,0.8787878787878788,0.8285714285714286,0.7146532448524052
footrest02,BOSS-2014 (v.2),42,1,2,7,0.023809523809523808,0.047619047619047616,0.16666666666666666,32,footrest,11,0.2619047619047619,0.34375,7,2.385519116267279,41,4.439024390243903,0.7432624196004023,42,2.0476190476190474,0.8821365679453425,33,0,33,Furniture,31,0,0.9393939393939394,0.9393939393939394,0.39045213081320695
barnowl,BOSS-2014 (v.2),42,0,0,1,0,0,0.023809523809523808,41,owl,40,0.9523809523809523,0.975609756097561,2,0.16542703399626696,42,4.428571428571429,0.8006965608633513,42,3.3333333333333335,1.4256648712805025,33,1,34,Bird,33,0,1,0.9705882352941176,0
bleachers,BOSS-2014 (v.2),42,0,1,4,0,0.023809523809523808,0.09523809523809523,37,bleachers,26,0.6190476190476191,0.7027027027027027,9,1.723877144714575,42,4.428571428571429,0.7696327012111169,42,2.1666666666666665,1.145865668427718,31,2,33,Building infrastructure,23,0,0.7419354838709677,0.696969696969697,1.2235006502659682
bowlingball,BOSS-2014 (v.2),42,1,0,0,0.023809523809523808,0,0,41,bowling ball,41,0.9761904761904762,1,1,0,42,4.428571428571429,0.8873874272227619,42,1.9523809523809523,1.0109734732082627,33,0,33,Outdoor activity & sport item,23,0,0.696969696969697,0.696969696969697,0.8849636363831527
crown,BOSS-2014 (v.2),42,0,0,1,0,0,0.023809523809523808,41,Crown,36,0.8571428571428571,0.8780487804878049,4,0.7205446862784921,42,4.428571428571429,1.0392975381584912,42,2.738095238095238,1.4660303761788873,33,3,36,Jewel & money,12,1,0.36363636363636365,0.3611111111111111,1.9921279900230786
dvdcase01,BOSS-2014 (v.2),42,1,1,1,0.023809523809523808,0.023809523809523808,0.023809523809523808,39,DVD case,14,0.3333333333333333,0.358974358974359,10,2.46069522535445,42,4.428571428571429,0.9144599137184257,42,2,1.0359395405656244,33,3,36,Electronic device & accessory,19,0,0.5757575757575758,0.5277777777777778,1.6734866112248492
flamingo,BOSS-2014 (v.2),42,0,0,4,0,0,0.09523809523809523,38,flamingo,33,0.7857142857142857,0.868421052631579,5,0.814637883474402,42,4.428571428571429,0.7696327012111169,42,3.1666666666666665,1.528855249519633,33,0,33,Bird,32,0,0.9696969696969697,0.9696969696969697,0.19590927087360496
giraffe,BOSS-2014 (v.2),42,0,0,0,0,0,0,42,giraffe,42,1,1,1,0,42,4.428571428571429,1.0392975381584912,42,3.119047619047619,1.5012576995985565,32,1,33,Mammal,31,0,0.96875,0.9393939393939394,0.2006223243127146
hen,BOSS-2014 (v.2),42,0,0,0,0,0,0,42,Chicken,19,0.4523809523809524,0.4523809523809524,3,1.5222479780831555,42,4.428571428571429,0.9407536455431829,42,3.119047619047619,1.434800588717623,33,0,33,Bird,32,0,0.9696969696969697,0.9696969696969697,0.19590927087360496
jackrabbit,BOSS-2014 (v.2),42,0,0,1,0,0,0.023809523809523808,41,Rabbit,36,0.8571428571428571,0.8780487804878049,3,0.6229837106687361,42,4.428571428571429,0.8305994644732662,42,2.9047619047619047,1.511089476286108,32,1,33,Mammal,31,0,0.96875,0.9393939393939394,0.2006223243127146
keyboard,BOSS-2014 (v.2),42,0,0,1,0,0,0.023809523809523808,41,keyboard,15,0.35714285714285715,0.36585365853658536,12,2.8635314341661084,42,4.428571428571429,0.8594625984812571,42,2.8333333333333335,1.2280594779166083,33,6,39,Musical instrument,29,2,0.8787878787878788,0.7948717948717948,0.6540471842463447
kite,BOSS-2014 (v.2),42,0,0,0,0,0,0,42,kite,41,0.9761904761904762,0.9761904761904762,2,0.1623261801753929,42,4.428571428571429,0.7696327012111169,42,2.0952380952380953,1.2259296882221982,33,2,35,Outdoor activity & sport item,17,2,0.5151515151515151,0.5428571428571428,0.9993375041688846
parkfountain,BOSS-2014 (v.2),42,0,0,0,0,0,0,42,fountain,27,0.6428571428571429,0.6428571428571429,3,1.0664857211782812,42,4.428571428571429,0.7372611524884803,42,2.5952380952380953,1.3262734112694055,33,2,35,Building infrastructure,31,1,0.9393939393939394,0.9142857142857143,0.39045213081320695
poolcue,BOSS-2014 (v.2),42,1,1,2,0.023809523809523808,0.023809523809523808,0.047619047619047616,38,Pool Cue,23,0.5476190476190477,0.6052631578947368,8,1.8875746333458348,42,4.428571428571429,1.0392975381584912,41,1.5365853658536586,0.8395701571521511,33,1,34,Gamestoy & entertainment,25,0,0.7575757575757576,0.7352941176470589,1.2232909452866925
portapotty,BOSS-2014 (v.2),42,0,0,0,0,0,0,42,Port-a-potty,17,0.40476190476190477,0.40476190476190477,15,2.9579899036497315,42,4.428571428571429,0.8305994644732662,42,2.0238095238095237,0.896826253344299,31,3,34,Building infrastructure,20,1,0.6451612903225806,0.6176470588235294,1.6010241522554496
projectorscreen,BOSS-2014 (v.2),42,0,3,4,0,0.07142857142857142,0.09523809523809523,35,Projector screen,14,0.3333333333333333,0.4,15,3.163204619426868,42,4.428571428571429,0.7696327012111169,42,1.5238095238095237,0.7726449737860468,32,1,33,Stationary & school supply,16,0,0.5,0.48484848484848486,2.1123008763572906
sheep,BOSS-2014 (v.2),42,0,0,0,0,0,0,42,Sheep,39,0.9285714285714286,0.9285714285714286,2,0.3712323266408756,42,4.428571428571429,0.8594625984812571,42,2.9047619047619047,1.4450845837261956,33,1,34,Mammal,33,0,1,0.9705882352941176,0
shelves,BOSS-2014 (v.2),42,0,0,1,0,0,0.023809523809523808,41,Shelves,27,0.6428571428571429,0.6585365853658537,9,1.8848212105104336,42,4.428571428571429,0.9912509254535627,42,1.9523809523809523,0.9358022761866653,32,1,33,Furniture,26,0,0.8125,0.7878787878787878,1.1183927290103628
stroller,BOSS-2014 (v.2),42,0,1,2,0,0.023809523809523808,0.047619047619047616,39,Stroller,22,0.5238095238095238,0.5641025641025641,5,1.4850634510198188,42,4.428571428571429,0.8873874272227619,42,2.7857142857142856,1.3710546819024214,33,6,39,Outdoor activity & sport item,13,0,0.3939393939393939,0.3333333333333333,2.0494010196907335
toasteroven,BOSS-2014 (v.2),42,0,0,0,0,0,0,42,Toaster oven,28,0.6666666666666666,0.6666666666666666,9,1.8540808080736912,42,4.428571428571429,0.7372611524884803,42,3,1.2878418324335692,33,2,35,Kitchen & utensil,25,2,0.7575757575757576,0.7714285714285715,0.7990485210442682
tombstone,BOSS-2014 (v.2),42,0,0,0,0,0,0,42,Tombstone,29,0.6904761904761905,0.6904761904761905,7,1.5555052474170938,42,4.428571428571429,0.9144599137184257,42,1.9761904761904763,0.869204717476093,33,2,35,Building infrastructure,16,1,0.48484848484848486,0.4857142857142857,2.2442010297655237
dumpster,BOSS-2014 (v.2),42,1,0,0,0.023809523809523808,0,0,41,Dumpster,15,0.35714285714285715,0.36585365853658536,11,2.7261478229285214,41,4.414634146341464,0.8937452029548909,42,2.119047619047619,0.9678334101859893,32,2,34,Building infrastructure,22,1,0.6875,0.6764705882352942,1.4463394973607078
wheelbarrow01,BOSS-2014 (v.2),42,0,4,4,0,0.09523809523809523,0.09523809523809523,34,wheel barrow,31,0.7380952380952381,0.9117647058823529,4,0.5704014994270119,41,4.414634146341464,0.9480403408109167,41,2.268292682926829,0.9226155820248877,31,2,33,Hand labour tool & accessory,26,1,0.8387096774193549,0.8181818181818182,0.8828597725911203
addressplate,BOSS-2014 (v.2),42,0,2,2,0,0.047619047619047616,0.047619047619047616,38,Address,7,0.16666666666666666,0.18421052631578946,15,3.5235646861980463,42,4.404761904761905,0.8850940093247859,42,1.6666666666666667,0.8164965809277259,32,1,33,Building infrastructure,10,0,0.3125,0.30303030303030304,2.1131081122623816
airhockeytable,BOSS-2014 (v.2),42,0,1,2,0,0.023809523809523808,0.047619047619047616,39,air hockey table,31,0.7380952380952381,0.7948717948717948,7,1.2448872029137064,42,4.404761904761905,0.857094462435586,42,2.4761904761904763,1.041530188504213,33,1,34,Gamestoy & entertainment,28,0,0.8484848484848485,0.8235294117647058,0.821338806637957
bacon,BOSS-2014 (v.2),42,0,2,1,0,0.047619047619047616,0.023809523809523808,39,Bacon,30,0.7142857142857143,0.7692307692307693,4,1.00698677469151,42,4.404761904761905,1.0605917310524209,42,2.0476190476190474,1.1677032063692059,33,1,34,Food,32,1,0.9696969696969697,0.9705882352941176,0.19590927087360496
beachumbrella01,BOSS-2014 (v.2),42,0,0,2,0,0,0.047619047619047616,40,umbrella,23,0.5476190476190477,0.575,8,1.9928945831854858,42,4.404761904761905,0.857094462435586,42,1.7142857142857142,0.9182622582426504,33,1,34,Outdoor activity & sport item,22,0,0.6666666666666666,0.6470588235294118,1.4573590249187278
callbell,BOSS-2014 (v.2),42,0,0,1,0,0,0.023809523809523808,41,bell,33,0.7857142857142857,0.8048780487804879,7,1.1814570426426587,42,4.404761904761905,0.7981540840764959,42,1.9761904761904763,0.896826253344299,33,1,34,Stationary & school supply,10,0,0.30303030303030304,0.29411764705882354,2.972256531249248
coathook,BOSS-2014 (v.2),42,0,1,0,0,0.023809523809523808,0,41,Coat hook,15,0.35714285714285715,0.36585365853658536,9,2.2669058369941206,42,4.404761904761905,0.7981540840764959,42,1.6904761904761905,0.840676128528589,32,4,36,Decoration & gift accessory,10,0,0.3125,0.2777777777777778,1.9772170014624826
faxmachine,BOSS-2014 (v.2),42,0,0,0,0,0,0,42,fax machine,26,0.6190476190476191,0.6190476190476191,8,1.7556327160013987,42,4.404761904761905,0.7669872581230487,42,2.8333333333333335,1.166956990589704,33,2,35,Electronic device & accessory,31,0,0.9393939393939394,0.8857142857142857,0.32984607020714635
frisbee,BOSS-2014 (v.2),42,1,2,0,0.023809523809523808,0.047619047619047616,0,39,Frisbee,37,0.8809523809523809,0.9487179487179487,3,0.3431003078809371,42,4.404761904761905,1.0605917310524209,41,1.7804878048780488,1.0127239288658885,33,1,34,Outdoor activity & sport item,22,1,0.6666666666666666,0.6764705882352942,1.0647948296949938
hockeygoaliemask,BOSS-2014 (v.2),42,0,0,0,0,0,0,42,hockey mask,8,0.19047619047619047,0.19047619047619047,8,2.822504103924066,42,4.404761904761905,0.857094462435586,42,2.357142857142857,1.0779707351887364,33,1,34,Outdoor activity & sport item,30,1,0.9090909090909091,0.9117647058823529,0.4394969869215135
lion,BOSS-2014 (v.2),42,0,0,0,0,0,0,42,lion,37,0.8809523809523809,0.8809523809523809,3,0.612560886391352,42,4.404761904761905,0.9891983403555307,42,3.0238095238095237,1.456492533252155,33,0,33,Feline,21,0,0.6363636363636364,0.6363636363636364,1.0961391592565066
nametag01a,BOSS-2014 (v.2),42,0,1,5,0,0.023809523809523808,0.11904761904761904,36,Name tag,12,0.2857142857142857,0.3333333333333333,18,3.4302252658009027,42,4.404761904761905,0.9642265650547377,42,1.8333333333333333,0.7624308578540944,32,0,32,Stationary & school supply,16,0,0.5,0.5,2.3246987351738495
pecan02,BOSS-2014 (v.2),42,0,1,3,0,0.023809523809523808,0.07142857142857142,38,Walnuts,17,0.40476190476190477,0.4473684210526316,6,1.8388558104902775,42,4.404761904761905,0.7981540840764959,42,2.4285714285714284,1.1923098537949126,33,0,33,Food,33,0,1,1,0
pin,BOSS-2014 (v.2),42,0,0,3,0,0,0.07142857142857142,39,pin,27,0.6428571428571429,0.6923076923076923,7,1.5739537436054807,42,4.404761904761905,0.7669872581230487,42,1.8095238095238095,0.8900012397386609,33,0,33,Decoration & gift accessory,18,0,0.5454545454545454,0.5454545454545454,1.996866088137588
punchingbag,BOSS-2014 (v.2),42,0,0,2,0,0,0.047619047619047616,40,punching bag,33,0.7857142857142857,0.825,5,0.9914307588625515,42,4.404761904761905,0.8281487968552923,42,1.880952380952381,1.1087760985435742,33,1,34,Outdoor activity & sport item,28,1,0.8484848484848485,0.8529411764705882,0.6136190195993709
seaturtle,BOSS-2014 (v.2),42,0,0,0,0,0,0,42,turtle,26,0.6190476190476191,0.6190476190476191,5,1.5268317523243313,42,4.404761904761905,0.857094462435586,42,3.357142857142857,1.4786518014143102,32,0,32,Reptile,24,0,0.75,0.75,1.248778124459133
shelf,BOSS-2014 (v.2),42,0,1,0,0,0.023809523809523808,0,41,Shelf,25,0.5952380952380952,0.6097560975609756,9,2.0292365723993426,42,4.404761904761905,0.8850940093247859,42,1.7142857142857142,0.8347838711296821,32,0,32,Furniture,21,0,0.65625,0.65625,1.6717709879736131
shellpasta,BOSS-2014 (v.2),42,0,1,1,0,0.023809523809523808,0.023809523809523808,40,Shell pasta,16,0.38095238095238093,0.4,9,2.1379719339800807,42,4.404761904761905,0.857094462435586,42,2.0952380952380953,0.932071488138738,33,0,33,Food,33,0,1,1,0
springdoorstop,BOSS-2014 (v.2),42,2,9,3,0.047619047619047616,0.21428571428571427,0.07142857142857142,28,Door stop,12,0.2857142857142857,0.42857142857142855,6,1.9147221199257838,42,4.404761904761905,0.857094462435586,42,2.142857142857143,1.0493070552356194,33,1,34,Building material,17,0,0.5151515151515151,0.5,1.7291512326266534
sunflowerseeds,BOSS-2014 (v.2),42,1,0,1,0.023809523809523808,0,0.023809523809523808,40,Sunflower seeds,20,0.47619047619047616,0.5,9,2.1732196723355073,42,4.404761904761905,0.9122345603777037,42,2.4523809523809526,1.2726461955863988,33,1,34,Food,33,0,1,0.9705882352941176,0
taxisign,BOSS-2014 (v.2),42,0,3,1,0,0.07142857142857142,0.023809523809523808,38,taxi sign,26,0.6190476190476191,0.6842105263157895,8,1.6736887464408166,42,4.404761904761905,0.9385906354489055,42,1.619047619047619,0.6967653820886335,33,1,34,Vehicle,18,0,0.5454545454545454,0.5294117647058824,2.0531779229837612
